PG.ProteinGroups,PG.Genes,PG.ProteinNames,[1] CRBNKO_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[2] CRBNKO_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[3] CRBNKO_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[4] CRBNKO_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[5] CRBNKO_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[6] CRBNKO_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[7] MAP3K1KO_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[8] MAP3K1KO_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[9] MAP3K1KO_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[10] MAPK1KO_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[11] MAPK1KO_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[12] MAPK1KO_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[13] WT_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[14] WT_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[15] WT_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[16] WT_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[17] WT_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[18] WT_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[1] CRBNKO_50-008_1.raw.PG.Quantity,[2] CRBNKO_50-008_2.raw.PG.Quantity,[3] CRBNKO_50-008_3.raw.PG.Quantity,[4] CRBNKO_DMSO_1.raw.PG.Quantity,[5] CRBNKO_DMSO_2.raw.PG.Quantity,[6] CRBNKO_DMSO_3.raw.PG.Quantity,[7] MAP3K1KO_50-008_1.raw.PG.Quantity,[8] MAP3K1KO_50-008_2.raw.PG.Quantity,[9] MAP3K1KO_50-008_3.raw.PG.Quantity,[10] MAPK1KO_DMSO_1.raw.PG.Quantity,[11] MAPK1KO_DMSO_2.raw.PG.Quantity,[12] MAPK1KO_DMSO_3.raw.PG.Quantity,[13] WT_50-008_1.raw.PG.Quantity,[14] WT_50-008_2.raw.PG.Quantity,[15] WT_50-008_3.raw.PG.Quantity,[16] WT_DMSO_1.raw.PG.Quantity,[17] WT_DMSO_2.raw.PG.Quantity,[18] WT_DMSO_3.raw.PG.Quantity
Q86YB8,ERO1B,ERO1B_HUMAN,11,12,12,12,13,12,9,11,12,14,12,12,12,10,11,12,12,12,1253.855712890625,1311.1873779296875,1802.541748046875,1340.3765869140625,1964.606201171875,1207.454345703125,664.7366943359375,750.0010375976562,756.52294921875,1950.007080078125,1604.990478515625,1466.1676025390625,996.6965942382812,664.4010009765625,694.8126220703125,1976.7373046875,1556.9730224609375,1387.586181640625
Q86YC2,PALB2,PALB2_HUMAN,2,1,3,2,2,0,2,2,0,3,1,3,3,3,1,2,2,0,24.540178298950195,66.50442504882812,111.25165557861328,137.39346313476562,141.17156982421875,133.7205352783203,56.07940673828125,135.1355743408203,99.32019805908203,176.341796875,120.1722412109375,137.11737060546875,85.70597076416016,146.2083282470703,83.19684600830078,184.0935516357422,162.4796600341797,86.72088623046875
Q86YD1,PTOV1,PTOV1_HUMAN,2,3,2,2,3,3,1,1,2,2,1,3,2,3,4,2,1,3,101.63492584228516,142.53250122070312,84.23257446289062,56.002559661865234,191.88673400878906,77.28707122802734,79.55731964111328,47.49895095825195,87.41908264160156,144.62942504882812,175.6220245361328,192.75457763671875,101.57530212402344,57.69710922241211,88.2866439819336,109.34966278076172,245.32437133789062,98.8317642211914
Q86YH6,PDSS2,DLP1_HUMAN,2,9,11,4,9,6,12,11,10,8,12,9,12,10,10,7,8,8,163.50144958496094,559.48046875,770.5481567382812,271.3963317871094,720.1784057617188,516.208984375,1138.0980224609375,1351.4248046875,1282.001708984375,1048.0498046875,1407.422607421875,1132.256103515625,1283.7989501953125,955.823486328125,1251.1077880859375,492.8496398925781,701.711669921875,558.462646484375
Q86YI8,PHF13,PHF13_HUMAN,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,353.09033203125,326.65692138671875,597.9453125,562.7344970703125,599.1218872070312,425.73760986328125,348.7575988769531,214.66526794433594,368.89422607421875,658.4112548828125,642.8192749023438,658.1458129882812,370.5455322265625,283.8741455078125,166.521728515625,819.7188110351562,356.57781982421875,344.87005615234375
Q86YM7,HOMER1,HOME1_HUMAN,13,14,13,13,14,11,12,9,10,15,12,13,13,14,10,14,13,14,831.9590454101562,1020.817626953125,1130.0167236328125,1080.134033203125,1328.91015625,723.729736328125,678.9819946289062,688.3756713867188,844.352294921875,1242.6546630859375,1069.5399169921875,1087.6844482421875,881.3094482421875,581.35986328125,925.416748046875,1581.3671875,1243.341064453125,990.7865600585938
Q86YP4,GATAD2A,P66A_HUMAN,29,29,29,30,28,29,29,28,29,30,29,28,28,28,29,30,29,28,7418.26220703125,6845.4677734375,8748.6201171875,9115.31640625,10802.337890625,7391.76220703125,7212.8154296875,7622.5712890625,8173.0908203125,13062.9638671875,10673.44140625,9606.47265625,7181.248046875,4825.41796875,6651.4267578125,9863.0869140625,7484.08837890625,6401.22021484375
Q86YQ8,CPNE8,CPNE8_HUMAN,1,2,3,2,2,2,2,2,2,3,3,2,2,2,3,4,1,2,10801.9130859375,12338.65234375,13542.06640625,7862.1572265625,12544.953125,8146.2548828125,8298.7646484375,10214.4931640625,12256.7275390625,10797.9306640625,17262.96875,11755.7001953125,8672.2236328125,8816.8955078125,7783.98291015625,18236.951171875,10943.7412109375,13735.388671875
Q86YR5,GPSM1,GPSM1_HUMAN,6,5,7,5,7,6,2,4,5,6,4,5,6,6,4,7,7,6,379.8226318359375,269.9244079589844,510.86981201171875,381.1437683105469,349.9369812011719,236.1437225341797,128.390380859375,209.897216796875,222.5656280517578,378.7019958496094,335.1138610839844,357.276611328125,370.5035400390625,179.9004364013672,266.30731201171875,613.9774169921875,474.7447509765625,361.3965148925781
Q86YS3,RAB11FIP4,RFIP4_HUMAN,2,2,2,1,2,2,2,0,1,3,3,1,2,3,1,2,2,2,273.1322326660156,276.1600646972656,218.87493896484375,184.39889526367188,180.82757568359375,159.80804443359375,204.6966094970703,329.3052673339844,191.01040649414062,308.3923645019531,253.48072814941406,453.1037902832031,251.4276123046875,178.856201171875,287.1154479980469,155.0848388671875,230.90899658203125,280.6458435058594
Q86YS6,RAB43,RAB43_HUMAN,6,6,6,5,6,6,4,5,5,6,6,5,6,4,5,6,6,5,323.0085754394531,313.63226318359375,492.4438171386719,259.45782470703125,335.8354187011719,281.0628967285156,216.63084411621094,331.05120849609375,389.13848876953125,501.99249267578125,330.9772644042969,338.2887268066406,277.7705383300781,209.55694580078125,271.92218017578125,523.1873168945312,361.98486328125,287.82830810546875
Q86YS7,C2CD5,C2CD5_HUMAN,24,20,21,22,23,19,20,23,22,23,21,23,23,22,23,22,23,21,1600.1700439453125,1515.5877685546875,1937.847900390625,1706.09765625,1970.6414794921875,1378.88818359375,1375.6474609375,1281.1676025390625,1553.7469482421875,2002.2821044921875,1557.826904296875,1561.884033203125,1643.7449951171875,1174.5560302734375,1553.365966796875,2241.714111328125,1601.7841796875,1477.8201904296875
Q86YT6,MIB1,MIB1_HUMAN,8,7,6,9,8,3,8,5,4,6,5,6,7,6,8,9,8,7,20334.560546875,14967.9638671875,25033.1953125,13696.4658203125,21658.08984375,11716.6943359375,16073.4912109375,11504.2890625,17084.818359375,22661.28125,17971.7890625,13593.4521484375,22585.673828125,10883.3330078125,17272.45703125,23642.841796875,22576.876953125,15352.2646484375
Q86YV5,PRAG1,PRAG1_HUMAN,30,29,32,33,31,29,29,29,28,29,28,25,31,25,32,28,33,29,1582.5380859375,1604.7347412109375,2015.58056640625,1432.0501708984375,2114.0068359375,1253.062255859375,1583.5772705078125,1551.2906494140625,1881.6580810546875,1606.17529296875,1402.0576171875,1152.2615966796875,1936.8408203125,1346.3406982421875,1812.56640625,1836.8253173828125,1634.0201416015625,1215.7630615234375
Q86YV9,HPS6,HPS6_HUMAN,15,13,16,14,16,13,12,14,10,15,14,12,15,11,15,15,15,14,779.9618530273438,926.0903930664062,1350.144287109375,768.229248046875,1193.4464111328125,668.2434692382812,485.4280700683594,750.5975341796875,614.5700073242188,796.33056640625,931.0425415039062,873.1377563476562,1196.010986328125,842.2674560546875,1079.962646484375,1235.2811279296875,1012.862060546875,912.410400390625
Q8IU60,DCP2,DCP2_HUMAN,10,11,10,8,11,9,10,10,10,10,9,10,10,10,10,10,10,9,1224.3153076171875,1210.9180908203125,1466.7501220703125,1273.0328369140625,1729.677490234375,1248.205078125,1463.055908203125,1548.555419921875,1528.5426025390625,2185.21142578125,1753.5364990234375,1687.986572265625,1901.1929931640625,1365.1739501953125,1604.6512451171875,1619.5076904296875,1193.6422119140625,1031.7796630859375
Q8IU81,IRF2BP1,I2BP1_HUMAN,26,25,24,22,27,25,25,23,24,25,25,24,23,22,25,26,27,25,2421.91162109375,2225.21337890625,2810.931884765625,2331.936279296875,3035.15380859375,1872.08349609375,1641.9111328125,1758.9564208984375,2068.04541015625,2438.5107421875,2040.33251953125,2083.224365234375,1531.713134765625,1143.897216796875,1616.846923828125,2405.7880859375,1909.2203369140625,1753.18408203125
Q8IU85,CAMK1D,KCC1D_HUMAN,8,7,8,7,7,8,5,3,5,6,7,7,7,6,3,8,7,7,645.7630004882812,610.0504760742188,887.4570922851562,359.28204345703125,546.4618530273438,351.6662292480469,131.95025634765625,208.79067993164062,262.619140625,444.38421630859375,411.5078125,388.0130310058594,284.50726318359375,169.75770568847656,138.8450469970703,651.9395141601562,628.9747924804688,486.40496826171875
Q8IUC4,RHPN2,RHPN2_HUMAN,16,13,15,15,16,12,9,14,11,10,14,18,16,14,14,16,15,17,478.09405517578125,603.9866333007812,914.7391967773438,457.8766784667969,874.5919799804688,583.5084838867188,307.6431884765625,509.129150390625,434.008544921875,707.3421630859375,457.7882080078125,602.8458251953125,608.2820434570312,433.9357604980469,486.20758056640625,1258.98974609375,956.8969116210938,713.7514038085938
Q8IUD2,ERC1,RB6I2_HUMAN,47,46,45,42,46,44,39,39,38,48,46,47,42,41,40,47,46,44,1551.274169921875,1693.513671875,1988.240966796875,1521.688232421875,2089.16064453125,1246.7974853515625,1115.7362060546875,1380.9288330078125,1447.7044677734375,2485.39794921875,2402.779052734375,2278.279052734375,1224.2901611328125,1025.1732177734375,1276.615478515625,2781.915771484375,2327.237060546875,1801.5130615234375
Q8IUE6,H2AC21,H2A2B_HUMAN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,80982.171875,74430.140625,102919.5625,95268.015625,125688.7109375,93086,93324.6640625,100803.0546875,94668.703125,112680.359375,100028.765625,104321.4375,109398.6640625,79370.1015625,137089.484375,120800.9765625,104841.859375,82636.2109375
Q8IUF1,ZNG1B,ZNG1B_HUMAN,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,575.3775024414062,496.4134521484375,839.1959838867188,545.253173828125,645.6806030273438,512.5956420898438,264.0870056152344,521.7034301757812,502.0157775878906,779.8486328125,561.078125,740.8916015625,254.15280151367188,266.3046875,419.6322326660156,1584.2501220703125,1128.221923828125,846.0647583007812
Q8IUF8,RIOX2,RIOX2_HUMAN,16,17,17,17,16,15,17,17,16,16,17,17,17,16,16,17,16,17,4448.42333984375,4170.98779296875,5331.99462890625,4989.8603515625,6520.92724609375,3895.145751953125,4158.5859375,4928.0439453125,5104.5126953125,6639.10693359375,5295.576171875,5231.98291015625,4758.189453125,3266.412109375,4391.15283203125,6925.84716796875,5237.46044921875,4483.94873046875
Q8IUH3,RBM45,RBM45_HUMAN,19,20,19,21,21,21,20,19,18,21,18,20,21,19,20,21,20,18,3954.2265625,3617.7236328125,4034.075927734375,3985.2939453125,5078.21044921875,3104.476806640625,3538.059814453125,3811.94140625,4197.6044921875,4536.95458984375,3824.734375,3233.961181640625,3959.19287109375,2805.68408203125,3868.242431640625,4476.46142578125,3235.23193359375,2801.9990234375
Q8IUH4,ZDHHC13,ZDH13_HUMAN,15,16,14,16,15,15,14,15,16,16,15,15,16,12,16,14,15,15,3033.8271484375,2731.70263671875,3044.030029296875,2318.1884765625,3272.586181640625,2056.277587890625,2625.406494140625,2436.874755859375,2690.423583984375,3584.978759765625,3141.075927734375,3063.571533203125,3766.1201171875,2404.168701171875,2917.51025390625,3165.3505859375,2359.084228515625,2283.1337890625
Q8IUH5,ZDHHC17,ZDH17_HUMAN,7,7,5,7,9,7,4,5,6,7,8,6,8,8,6,5,5,8,590.14990234375,625.814453125,654.2169189453125,628.373291015625,648.0775146484375,454.3167724609375,475.63629150390625,439.344970703125,527.2508544921875,792.7330932617188,622.5634155273438,582.6961669921875,642.6550903320312,290.57281494140625,612.1572265625,564.2186279296875,537.2802734375,455.3037109375
Q8IUI8,CRLF3,CRLF3_HUMAN,16,17,16,17,16,17,16,15,14,16,16,16,15,17,15,16,16,16,2245.304931640625,2174.439453125,2949.980224609375,2395.266357421875,2906.220458984375,1824.067138671875,1543.3917236328125,1862.92041015625,2104.933837890625,2753.865234375,2411.7099609375,2499.92529296875,1849.0474853515625,1475.42041015625,1898.6407470703125,3517.441650390625,2951.9736328125,2572.2470703125
Q8IUL8,CILP2,CILP2_HUMAN,5,4,4,7,9,5,4,5,6,6,11,7,7,4,5,6,3,6,104.16857147216797,108.74225616455078,111.80062103271484,138.72373962402344,133.423828125,128.08843994140625,101.3509521484375,103.00719451904297,142.326904296875,169.37933349609375,158.6679229736328,152.11404418945312,124.17665100097656,120.82514190673828,77.05899047851562,205.64761352539062,120.94055938720703,122.56805419921875
Q8IUR0,TRAPPC5,TPPC5_HUMAN,7,7,7,7,7,7,5,6,7,7,7,7,7,7,7,7,7,7,2097.855224609375,2315.87744140625,2834.252685546875,2225.799560546875,2911.231689453125,1519.0927734375,1126.4964599609375,1512.6826171875,1449.7919921875,2159.555908203125,1997.62646484375,1938.4722900390625,1777.7802734375,1239.7540283203125,1447.489990234375,3482.98486328125,2633.8388671875,2431.23095703125
Q8IUR7,ARMC8,ARMC8_HUMAN,19,19,20,19,19,17,20,18,19,19,17,19,20,18,19,19,19,19,1947.82080078125,1986.6646728515625,2588.0009765625,2033.8642578125,2852.204345703125,1708.3184814453125,1847.92919921875,1850.8956298828125,2022.65771484375,2392.440673828125,1985.5003662109375,2090.04248046875,2114.653076171875,1612.982421875,2196.08154296875,3122.079833984375,2363.21875,2061.79833984375
Q8IUW5,RELL1,RELL1_HUMAN,4,4,4,3,5,4,5,4,3,5,5,5,4,4,4,5,4,5,429.91864013671875,723.5401000976562,665.7922973632812,476.4905700683594,1037.14111328125,774.3910522460938,693.4365844726562,802.9619140625,1020.8063354492188,1010.863037109375,736.624755859375,865.3739013671875,909.9691162109375,740.3464965820312,855.0554809570312,973.079345703125,770.2124633789062,702.4429931640625
Q8IUX4,APOBEC3F,ABC3F_HUMAN,12,11,12,13,13,13,12,12,13,12,12,12,10,6,11,13,12,13,3361.45458984375,3837.65185546875,4471.39501953125,3780.754638671875,4704.72314453125,2890.945556640625,2752.140625,2911.8505859375,2989.13623046875,5206.83984375,4161.35791015625,3888.425537109375,1654.155029296875,1238.915771484375,1754.616943359375,3325.16845703125,2916.36572265625,2353.6689453125
Q8IUZ5,PHYKPL,AT2L2_HUMAN,2,2,2,1,1,1,0,1,1,0,1,2,2,0,2,2,2,2,49.28459548950195,75.17876434326172,59.195682525634766,82.53314208984375,56.08029556274414,28.084779739379883,23.18937110900879,17.954381942749023,67.32537078857422,19.088258743286133,26.868865966796875,101.92475128173828,75.66563415527344,51.23115539550781,49.003334045410156,60.69309616088867,53.88396072387695,22.224288940429688
Q8IV08,PLD3,PLD3_HUMAN,12,11,12,9,11,9,11,11,11,10,11,11,11,11,11,11,11,11,9229.0029296875,9733.4091796875,11556.181640625,7430.7451171875,10969.11328125,6635.75244140625,5943.2978515625,6659.92138671875,6599.83447265625,9278.1494140625,8284.6044921875,8038.0126953125,6800.1435546875,4961.755859375,6296.40625,8962.4306640625,7385.4326171875,6075.70068359375
Q8IV32,CCDC71,CCD71_HUMAN,6,5,5,5,6,5,6,5,6,5,6,6,6,7,6,5,6,6,446.8234558105469,408.40447998046875,819.425537109375,479.91143798828125,519.0331420898438,469.548095703125,616.5941772460938,481.2544250488281,535.437255859375,592.6407470703125,462.2226867675781,481.3092041015625,562.5206298828125,415.8815002441406,519.9190673828125,566.8388061523438,605.4031982421875,347.6041564941406
Q8IV36,HID1,HID1_HUMAN,23,22,20,21,23,20,22,17,19,22,19,22,22,18,22,22,22,23,3637.979736328125,3420.650634765625,4353.3486328125,2898.247802734375,4064.769775390625,2411.913818359375,1999.5687255859375,2111.395751953125,2404.76416015625,3457.742431640625,2713.629638671875,2847.910400390625,2817.868408203125,2150.398681640625,2815.984130859375,3991.248779296875,3030.749267578125,2585.962890625
Q8IV38,ANKMY2,ANKY2_HUMAN,14,16,14,12,13,13,11,11,13,11,12,12,14,14,12,14,15,15,1820.841796875,1891.6240234375,2326.650146484375,1646.5262451171875,2310.45703125,1382.9012451171875,926.0475463867188,800.5966796875,1232.9925537109375,1610.105224609375,1414.48828125,1464.859619140625,1668.64501953125,1287.9881591796875,1393.6553955078125,2760.496337890625,2087.890625,1729.2320556640625
Q8IV48,ERI1,ERI1_HUMAN,11,11,12,12,12,10,11,11,11,11,12,11,11,12,12,12,11,12,6179.9248046875,6179.095703125,7699.4228515625,7375.4169921875,8609.2626953125,5882.78515625,4718.2822265625,5225.03955078125,5689.02587890625,10432.1201171875,8545.626953125,7933.7939453125,5911.97216796875,4222.87353515625,5755.5166015625,10392.28515625,8293.5009765625,6926.7080078125
Q8IV50,LYSMD2,LYSM2_HUMAN,5,5,5,5,5,4,5,4,5,5,5,5,5,3,3,5,5,5,652.9894409179688,718.0927124023438,785.4625244140625,536.0586547851562,747.3443603515625,452.0538024902344,452.1165466308594,458.80194091796875,726.9005126953125,672.50537109375,682.072021484375,719.1804809570312,576.2654418945312,394.33795166015625,647.9818725585938,1034.4132080078125,849.8353271484375,631.4127807617188
Q8IV63,VRK3,VRK3_HUMAN,6,6,7,4,6,6,5,6,9,8,7,3,6,5,8,7,6,5,209.40643310546875,270.13555908203125,484.94500732421875,271.45220947265625,396.30218505859375,385.06036376953125,350.00390625,345.6777648925781,449.8514404296875,586.2162475585938,431.8441162109375,465.1431579589844,350.8175964355469,367.5268249511719,410.07666015625,401.7021179199219,384.2225036621094,388.12493896484375
Q8IVD9,NUDCD3,NUDC3_HUMAN,17,19,18,18,19,18,17,16,16,18,19,18,17,17,18,19,18,19,4355.61083984375,4401.86865234375,5841.66943359375,4129.51904296875,6108.9619140625,3629.30908203125,3132.946533203125,3625.646484375,4169.03271484375,6125.8564453125,5197.533203125,5364.1845703125,3553.451171875,2845.48974609375,4222.2099609375,8306.4716796875,6574.140625,5228.9716796875
Q8IVF2,AHNAK2,AHNK2_HUMAN,72,77,80,71,79,72,70,63,63,51,60,47,79,80,75,61,73,67,4052.008056640625,4529.19091796875,5108.41015625,4175.50830078125,5464.853515625,3720.6279296875,3668.808837890625,3321.38916015625,3868.7939453125,2925.156982421875,2666.224365234375,2468.285888671875,5732.1796875,4907.46826171875,4788.833984375,4058.798583984375,3795.31982421875,3338.0419921875
Q8IVF4,DNAH10,DYH10_HUMAN,1,1,0,1,0,0,0,0,1,2,1,1,1,1,0,1,1,0,32.509010314941406,57.733760833740234,134.81918334960938,260.2318420410156,202.68870544433594,145.37728881835938,98.35139465332031,103.29784393310547,80.75274658203125,361.029296875,187.76768493652344,251.6207275390625,55.515445709228516,119.07418823242188,31.003164291381836,216.6597900390625,124.635986328125,39.095489501953125
Q8IVH2,FOXP4,FOXP4_HUMAN,6,5,4,7,5,6,2,3,3,4,5,2,1,5,3,7,6,5,686.4876708984375,671.5588989257812,779.06982421875,758.8836669921875,930.9614868164062,718.2100219726562,400.23248291015625,375.32525634765625,530.9201049804688,899.3324584960938,635.2357177734375,623.4303588867188,392.50262451171875,243.93551635742188,420.58575439453125,936.995361328125,762.2879028320312,671.9306640625
Q8IVH4,MMAA,MMAA_HUMAN,7,11,6,5,11,11,9,10,10,8,9,10,11,10,11,10,7,9,276.4441833496094,624.7982788085938,762.6248779296875,251.54698181152344,838.1192016601562,552.8320922851562,772.16455078125,980.2052612304688,965.0595092773438,566.0700073242188,946.2297973632812,732.6959838867188,1183.940185546875,791.5733032226562,1067.26220703125,539.651611328125,437.0252380371094,490.20025634765625
Q8IVH8,MAP4K3,M4K3_HUMAN,13,13,11,12,12,12,6,7,9,12,13,11,11,11,13,13,12,12,274.4430847167969,373.39447021484375,499.10028076171875,516.9932250976562,440.2801513671875,407.95526123046875,159.93209838867188,252.6075439453125,222.80685424804688,472.297607421875,415.3542785644531,353.2329406738281,347.79327392578125,285.0453796386719,345.44677734375,640.8194580078125,557.679931640625,396.82623291015625
Q8IVL6,P3H3,P3H3_HUMAN,14,18,18,17,19,16,18,17,18,19,20,19,18,15,18,19,18,18,1237.8765869140625,1478.332275390625,1914.9283447265625,1582.11083984375,2026.2666015625,1564.5296630859375,2240.2900390625,2457.261474609375,2142.4443359375,4727.82568359375,3842.2998046875,3940.792724609375,1726.6820068359375,1286.4290771484375,1454.8621826171875,1961.810791015625,1533.822998046875,1346.722412109375
Q8IVM0,CCDC50,CCD50_HUMAN,8,11,10,10,11,10,8,8,10,12,10,11,11,10,11,11,11,11,3592.496826171875,4230.2470703125,4955.56884765625,3909.911376953125,6258.2158203125,3923.008544921875,2263.3388671875,2869.442626953125,3505.02099609375,4991.97705078125,4841.2216796875,4328.2314453125,3463.163818359375,2897.10791015625,3783.0263671875,7666.34375,5790.5546875,3835.674072265625
Q8IVS2,MCAT,FABD_HUMAN,15,18,19,16,19,19,19,19,18,19,19,19,19,19,19,19,19,18,1404.840087890625,2560.666748046875,2903.400390625,1074.44677734375,3437.307373046875,2184.302978515625,4762.5849609375,5225.33544921875,5309.50048828125,3169.8193359375,5022.107421875,4433.59619140625,6000.81298828125,3839.43603515625,5575.357421875,2538.371337890625,2528.15625,1905.4168701171875
Q8IVT2,MISP,MISP_HUMAN,25,25,26,24,26,24,26,26,27,26,25,27,28,26,26,28,26,28,2955.30419921875,2818.68115234375,3207.69140625,3014.485107421875,4178.29296875,2482.272705078125,4221.86572265625,4364.99951171875,5024.93603515625,3967.109375,4269.11083984375,3486.04345703125,3806.740966796875,3412.203125,3977.930419921875,4615.30615234375,3757.742919921875,3317.549560546875
Q8IVT5,KSR1,KSR1_HUMAN,3,2,3,1,3,3,1,1,2,3,2,1,2,2,1,4,6,1,234.0977020263672,256.6914978027344,276.5537414550781,94.53666687011719,180.76431274414062,210.2400665283203,130.4055938720703,188.3701934814453,157.78179931640625,209.2247314453125,219.79347229003906,100.78939819335938,186.7990264892578,195.62664794921875,124.26189422607422,410.6497497558594,482.5825500488281,127.46517181396484
Q8IVV2,LOXHD1,LOXH1_HUMAN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2279.396484375,2891.325927734375,3607.768798828125,2981.22119140625,4412.802734375,3160.7294921875,11144.337890625,11610.4697265625,11410.5625,5861.2431640625,6664.05078125,6242.35205078125,9806.8046875,10745.5498046875,11730.3359375,3040.77294921875,2044.735595703125,2657.00537109375
Q8IVV7,GID4,GID4_HUMAN,6,5,4,5,6,5,3,3,5,5,5,4,3,3,5,5,5,4,407.5030517578125,339.83453369140625,520.3628540039062,429.1991271972656,525.742919921875,288.0908508300781,273.9720764160156,423.3817138671875,312.23406982421875,437.6583557128906,343.0293884277344,407.9422607421875,307.8434753417969,201.5584259033203,260.5836486816406,784.1817626953125,436.0254821777344,431.3352355957031
Q8IVW6,ARID3B,ARI3B_HUMAN,1,2,0,1,3,4,3,3,3,3,3,5,1,1,1,4,4,2,164.55047607421875,196.0582275390625,56.137813568115234,179.300048828125,228.19570922851562,241.23297119140625,239.39761352539062,108.65855407714844,249.00387573242188,283.82598876953125,133.5652618408203,271.64068603515625,125.59680938720703,76.6370620727539,130.21546936035156,441.1759948730469,410.7367858886719,350.7612609863281
Q8IW19,APLF,APLF_HUMAN,3,3,3,2,3,3,1,2,2,2,1,1,3,1,2,3,3,2,148.97315979003906,134.45297241210938,215.63449096679688,115.84107208251953,232.38824462890625,105.32018280029297,165.33651733398438,70.46587371826172,176.22067260742188,152.11581420898438,75.82881164550781,116.86811828613281,98.4437255859375,111.00231170654297,127.94033813476562,111.17829132080078,116.44607543945312,70.45209503173828
